記録日,作物PK,気温,湿度,土中湿度,元気
2021/06/28 8:50:30,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.6,51.68,66,2
2021/06/28 11:49:34,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.0,56.25,54,0
2021/06/28 12:19:40,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.0,55.98,64,1
2021/06/28 12:49:47,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.0,55.81,64,1
2021/06/28 13:19:53,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.8,55.47,64,1
2021/06/28 13:49:59,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.1,55.32,71,3
2021/06/28 14:20:05,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.6,55.15,67,2
2021/06/28 14:50:11,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.5,54.96,65,2
2021/06/28 15:20:18,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.4,54.74,65,2
2021/06/28 15:50:24,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.0,54.74,74,3
2021/06/28 16:20:30,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.9,54.66,69,2
2021/06/28 16:50:36,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.6,54.3,67,2
2021/06/28 17:20:42,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.4,54.03,67,2
2021/06/28 17:50:48,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.3,53.78,67,2
2021/06/28 18:20:55,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.3,53.37,76,3
2021/06/28 18:51:01,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.8,53.2,73,3
2021/06/28 19:21:07,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.2,53.15,72,3
2021/06/28 19:51:13,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.4,53.05,70,3
2021/06/28 20:21:19,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.4,53.1,70,3
2021/06/28 20:51:25,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.3,52.73,68,2
2021/06/28 21:21:31,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.3,52.76,68,2
2021/06/28 21:51:37,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.3,52.61,66,2
2021/06/28 22:29:45,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.6,52.56,65,2
2021/06/28 22:59:51,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.6,52.51,66,2
2021/06/28 23:29:57,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.3,52.37,68,2
2021/06/29 19:03:45,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.7,37.72,80,3
2021/06/29 19:33:52,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.3,39.18,59,0
2021/06/29 20:03:58,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.1,39.28,70,3
2021/06/29 20:34:04,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.5,39.45,78,3
2021/06/29 21:04:10,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,39.6,77,3
2021/06/30 7:26:45,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.3,40.11,71,3
2021/06/30 7:56:51,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.2,37.72,71,3
2021/06/30 8:26:57,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.6,37.82,66,2
2021/06/30 8:57:03,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.6,37.67,71,3
2021/06/30 9:27:09,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.8,37.11,71,3
2021/06/30 9:57:15,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.3,36.77,69,2
2021/06/30 10:27:21,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.1,36.33,70,3
2021/06/30 10:57:27,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.0,36.16,70,3
2021/06/30 11:27:33,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.0,35.38,70,3
2021/06/30 11:57:39,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.4,34.5,74,3
2021/06/30 12:27:45,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.1,34.64,71,3
2021/06/30 12:57:52,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.0,33.81,70,3
2021/06/30 13:27:59,FAF90C9F-794A-46F2-A538-AA8B2897848D,23.6,33.2,71,3
2021/06/30 13:58:05,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.9,32.57,78,3
2021/06/30 14:28:11,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.1,32.76,75,3
2021/06/30 14:58:17,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.1,32.79,73,3
2021/06/30 15:28:23,FAF90C9F-794A-46F2-A538-AA8B2897848D,23.9,60.57,73,3
2021/06/30 15:58:29,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.6,61.74,78,3
2021/06/30 16:28:35,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.4,62.67,72,3
2021/06/30 16:58:41,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.0,63.11,69,2
2021/06/30 17:28:47,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.6,63.43,79,3
2021/06/30 17:58:53,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.5,63.45,72,3
2021/06/30 18:28:59,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.2,63.7,77,3
2021/06/30 18:59:05,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.6,63.94,81,3
2021/06/30 19:29:12,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,63.99,70,3
2021/06/30 19:59:18,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.3,64.09,72,3
2021/06/30 20:29:24,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.9,64.31,86,3
2021/06/30 20:59:30,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.2,64.62,85,3
2021/06/30 21:29:37,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.4,64.5,84,3
2021/06/30 21:59:43,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.4,64.58,84,3
2021/06/30 22:29:49,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.4,64.6,82,3
2021/06/30 22:59:55,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.9,64.79,84,3
2021/06/30 23:30:01,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.6,64.7,85,3
2021/07/01 0:00:07,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.3,64.82,85,3
2021/07/01 0:30:14,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.2,64.79,85,3
2021/07/01 1:00:20,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,64.6,84,3
2021/07/01 1:30:26,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,64.75,84,3
2021/07/01 2:00:32,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.9,64.79,83,3
2021/07/01 2:30:38,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.9,64.6,83,3
2021/07/01 3:00:44,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.9,64.72,82,3
2021/07/01 3:30:50,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.9,64.6,82,3
2021/07/01 4:00:56,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.9,64.6,82,3
2021/07/01 4:31:02,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.9,64.72,82,3
2021/07/01 5:01:08,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,64.45,81,3
2021/07/01 5:31:14,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,64.48,80,3
2021/07/01 6:01:20,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,64.53,79,3
2021/07/01 6:31:26,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,64.6,78,3
2021/07/01 7:01:32,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.1,64.45,76,3
2021/07/01 7:31:39,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.1,64.43,75,3
2021/07/05 6:56:19,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.9,47.58,92,3
2021/07/05 7:26:24,FAF90C9F-794A-46F2-A538-AA8B2897848D,28.3,48.02,89,3
2021/07/05 7:56:31,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.2,47.95,81,3
2021/07/05 8:26:37,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,47.41,76,3
2021/07/05 8:56:43,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.1,46.92,75,3
2021/07/05 12:34:47,FAF90C9F-794A-46F2-A538-AA8B2897848D,28.8,42.07,81,3
2021/07/05 13:04:53,FAF90C9F-794A-46F2-A538-AA8B2897848D,28.6,41.41,81,3
2021/07/05 13:34:59,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.1,41.28,63,1
2021/07/05 14:05:05,FAF90C9F-794A-46F2-A538-AA8B2897848D,24.9,40.94,55,0
2021/07/05 14:35:11,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,40.63,74,3
2021/07/05 15:05:17,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.1,40.38,74,3
2021/07/05 15:35:24,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.2,40.26,74,3
2021/07/05 16:05:30,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,39.62,74,3
2021/07/05 16:35:36,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.9,39.04,73,3
2021/07/05 17:05:42,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.9,38.75,73,3
2021/07/05 17:35:49,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,38.57,74,3
2021/07/05 18:05:55,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.0,38.72,74,3
2021/07/05 18:36:01,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.2,37.96,74,3
2021/07/05 19:06:07,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.1,37.33,79,3
2021/07/05 19:36:13,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.9,65.77,60,1
2021/07/05 20:06:19,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.6,65.65,60,1
2021/07/05 20:36:25,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.5,65.58,60,1
2021/07/05 21:06:31,FAF90C9F-794A-46F2-A538-AA8B2897848D,26.9,65.89,75,3
2021/07/05 21:36:38,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.3,65.94,79,3
2021/07/05 22:06:44,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.5,65.99,80,3
2021/07/05 22:36:50,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.6,66.02,81,3
2021/07/05 23:06:56,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.6,65.72,80,3
2021/07/05 23:37:02,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.6,65.62,80,3
2021/07/06 0:07:08,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.8,65.65,80,3
2021/07/06 0:37:14,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.7,65.23,82,3
2021/07/06 1:07:20,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.8,65.28,84,3
2021/07/06 1:37:27,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.8,65.21,86,3
2021/07/06 2:07:33,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.8,65.16,87,3
2021/07/06 2:37:39,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.8,65.06,87,3
2021/07/06 3:07:45,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.8,65.01,87,3
2021/07/06 3:37:51,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.8,64.92,87,3
2021/07/06 4:07:57,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.8,64.77,87,3
2021/07/06 4:38:03,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.7,64.82,88,3
2021/07/06 5:08:09,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.7,64.77,88,3
2021/07/06 5:38:15,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.7,64.67,88,3
2021/07/06 6:08:21,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.7,64.43,88,3
2021/07/06 6:38:27,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.7,64.45,88,3
2021/07/06 7:08:33,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.8,64.43,87,3
2021/07/06 7:38:39,FAF90C9F-794A-46F2-A538-AA8B2897848D,27.8,64.45,88,3
2021/07/06 8:08:45,FAF90C9F-794A-46F2-A538-AA8B2897848D,28.2,64.67,88,3
2021/07/06 8:38:52,FAF90C9F-794A-46F2-A538-AA8B2897848D,28.6,64.38,84,3
2021/07/06 9:08:58,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.6,64.21,70,3
2021/07/06 9:39:04,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.6,64.31,74,3
2021/07/06 10:09:10,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.5,64.33,74,3
2021/07/06 10:39:16,FAF90C9F-794A-46F2-A538-AA8B2897848D,25.3,64.45,73,3
